"site","grid","fish.clust.num9","visit","abundance","density","biomass","uniqueid"
"NDR","65",7,"5",0,0,0,"NDR_5"
"NDR","65",7,"6",0,0,0,"NDR_6"
"NDR","65",8,"1",0,0,0,"NDR_1"
"NDR","65",8,"2",0,0,0,"NDR_2"
"NDR","65",8,"3",0,0,0,"NDR_3"
"NDR","65",8,"4",0,0,0,"NDR_4"
"NDR","65",8,"5",0,0,0,"NDR_5"
"NDR","65",8,"6",0,0,0,"NDR_6"
"NDR","65",9,"1",2,0.0739820075757576,23.575714559692,"NDR_1"
"NDR","65",9,"2",20,0.739820075757576,184.951943277313,"NDR_2"
"NDR","65",9,"3",3,0.110973011363636,20.4385377635739,"NDR_3"
"NDR","65",9,"4",0,0,0,"NDR_4"
"NDR","65",9,"5",2,0.0739820075757576,18.4951943277313,"NDR_5"
"NDR","65",9,"6",1,0.0369910037878788,9.24759716386565,"NDR_6"
"NDR","66",1,"1",0,0,0,"NDR_1"
"NDR","66",1,"2",0,0,0,"NDR_2"
"NDR","66",1,"3",1,0.0400230532786885,17.0218664091012,"NDR_3"
"NDR","66",1,"4",2,0.080046106557377,16.6171187591518,"NDR_4"
"NDR","66",1,"5",0,0,0,"NDR_5"
"NDR","66",1,"6",2,0.080046106557377,23.2906527749022,"NDR_6"
"NDR","66",2,"1",0,0,0,"NDR_1"
"NDR","66",2,"2",0,0,0,"NDR_2"
"NDR","66",2,"3",1,0.0400230532786885,7.82078877433402,"NDR_3"
"NDR","66",2,"4",1,0.0400230532786885,4.14896180199795,"NDR_4"
"NDR","66",2,"5",0,0,0,"NDR_5"
"NDR","66",2,"6",0,0,0,"NDR_6"
"NDR","66",3,"1",0,0,0,"NDR_1"
"NDR","66",3,"2",0,0,0,"NDR_2"
"NDR","66",3,"3",2,0.080046106557377,9.119873046875,"NDR_3"
"NDR","66",3,"4",0,0,0,"NDR_4"
"NDR","66",3,"5",1,0.0400230532786885,2.98077320745913,"NDR_5"
"NDR","66",3,"6",0,0,0,"NDR_6"
"NDR","66",4,"1",0,0,0,"NDR_1"
"NDR","66",4,"2",0,0,0,"NDR_2"
"NDR","66",4,"3",0,0,0,"NDR_3"
"NDR","66",4,"4",0,0,0,"NDR_4"
"NDR","66",4,"5",0,0,0,"NDR_5"
"NDR","66",4,"6",0,0,0,"NDR_6"
"NDR","66",5,"1",0,0,0,"NDR_1"
"NDR","66",5,"2",1,0.0400230532786885,19.0443748915878,"NDR_2"
"NDR","66",5,"3",0,0,0,"NDR_3"
"NDR","66",5,"4",0,0,0,"NDR_4"
"NDR","66",5,"5",3,0.120069159836066,54.5183199177431,"NDR_5"
"NDR","66",5,"6",1,0.0400230532786885,24.2241965549057,"NDR_6"
"NDR","66",6,"1",0,0,0,"NDR_1"
"NDR","66",6,"2",1,0.0400230532786885,3.5819985733619,"NDR_2"
"NDR","66",6,"3",2,0.080046106557377,29.2759812006419,"NDR_3"
"NDR","66",6,"4",0,0,0,"NDR_4"
"NDR","66",6,"5",1,0.0400230532786885,3.03782920567058,"NDR_5"
"NDR","66",6,"6",0,0,0,"NDR_6"
"NDR","66",7,"1",0,0,0,"NDR_1"
"NDR","66",7,"2",0,0,0,"NDR_2"
"NDR","66",7,"3",1,0.0400230532786885,9.85250568352325,"NDR_3"
"NDR","66",7,"4",0,0,0,"NDR_4"
"NDR","66",7,"5",0,0,0,"NDR_5"
"NDR","66",7,"6",0,0,0,"NDR_6"
"NDR","66",8,"1",0,0,0,"NDR_1"
"NDR","66",8,"2",0,0,0,"NDR_2"
"NDR","66",8,"3",0,0,0,"NDR_3"
"NDR","66",8,"4",0,0,0,"NDR_4"
"NDR","66",8,"5",0,0,0,"NDR_5"
"NDR","66",8,"6",0,0,0,"NDR_6"
"NDR","66",9,"1",0,0,0,"NDR_1"
"NDR","66",9,"2",0,0,0,"NDR_2"
"NDR","66",9,"3",0,0,0,"NDR_3"
"NDR","66",9,"4",3,0.120069159836066,24.6338236134595,"NDR_4"
"NDR","66",9,"5",0,0,0,"NDR_5"
"NDR","66",9,"6",0,0,0,"NDR_6"
"NDR","67",1,"1",19,1.05424360795455,168.677639661278,"NDR_1"
"NDR","67",1,"2",1,0.0554865056818182,17.6254697800878,"NDR_2"
"NDR","67",1,"3",15,0.832297585227273,146.259579061612,"NDR_3"
"NDR","67",1,"4",46,2.55237926136364,211.563653305977,"NDR_4"
"NDR","67",1,"5",15,0.832297585227273,106.200196227193,"NDR_5"
"NDR","67",1,"6",21,1.16521661931818,200.747380562051,"NDR_6"
"NDR","67",2,"1",1,0.0554865056818182,5.7519697709517,"NDR_1"
"NDR","67",2,"2",1,0.0554865056818182,12.46630859375,"NDR_2"
"NDR","67",2,"3",3,0.166459517045455,16.5312056107955,"NDR_3"
"NDR","67",2,"4",6,0.332919034090909,23.7079967151989,"NDR_4"
"NDR","67",2,"5",3,0.166459517045455,15.3428788618608,"NDR_5"
"NDR","67",2,"6",1,0.0554865056818182,5.7519697709517,"NDR_6"
"NDR","67",3,"1",1,0.0554865056818182,3.87738830519894,"NDR_1"
"NDR","67",3,"2",8,0.443892045454545,222.777759172539,"NDR_2"
"NDR","67",3,"3",0,0,0,"NDR_3"
"NDR","67",3,"4",3,0.166459517045455,16.0714792724667,"NDR_4"
"NDR","67",3,"5",2,0.110973011363636,10.7188676862024,"NDR_5"
"NDR","67",3,"6",1,0.0554865056818182,5.00722550758021,"NDR_6"
"NDR","67",4,"1",1,0.0554865056818182,5.32095909623364,"NDR_1"
"NDR","67",4,"2",0,0,0,"NDR_2"
"NDR","67",4,"3",0,0,0,"NDR_3"
"NDR","67",4,"4",0,0,0,"NDR_4"
"NDR","67",4,"5",4,0.221946022727273,36.1869031722756,"NDR_5"
"NDR","67",4,"6",0,0,0,"NDR_6"
"NDR","67",5,"1",0,0,0,"NDR_1"
"NDR","67",5,"2",1,0.0554865056818182,79.7371020660349,"NDR_2"
"NDR","67",5,"3",0,0,0,"NDR_3"
"NDR","67",5,"4",3,0.166459517045455,34.17590223255,"NDR_4"
"NDR","67",5,"5",0,0,0,"NDR_5"
"NDR","67",5,"6",2,0.110973011363636,26.0890060171681,"NDR_6"
"NDR","67",6,"1",0,0,0,"NDR_1"
"NDR","67",6,"2",3,0.166459517045455,53.0782842370905,"NDR_2"
"NDR","67",6,"3",0,0,0,"NDR_3"
"NDR","67",6,"4",20,1.10973011363636,55.2406437026801,"NDR_4"
"NDR","67",6,"5",4,0.221946022727273,9.50778835535803,"NDR_5"
"NDR","67",6,"6",19,1.05424360795455,76.6740506192315,"NDR_6"
"NDR","67",7,"1",0,0,0,"NDR_1"
"NDR","67",7,"2",0,0,0,"NDR_2"
"NDR","67",7,"3",0,0,0,"NDR_3"
"NDR","67",7,"4",0,0,0,"NDR_4"
"NDR","67",7,"5",0,0,0,"NDR_5"
"NDR","67",7,"6",0,0,0,"NDR_6"
"NDR","67",8,"1",0,0,0,"NDR_1"
"NDR","67",8,"2",0,0,0,"NDR_2"
"NDR","67",8,"3",0,0,0,"NDR_3"
"NDR","67",8,"4",0,0,0,"NDR_4"
"NDR","67",8,"5",0,0,0,"NDR_5"
"NDR","67",8,"6",0,0,0,"NDR_6"
"NDR","67",9,"1",0,0,0,"NDR_1"
"NDR","67",9,"2",0,0,0,"NDR_2"
"NDR","67",9,"3",0,0,0,"NDR_3"
"NDR","67",9,"4",0,0,0,"NDR_4"
"NDR","67",9,"5",0,0,0,"NDR_5"
"NDR","67",9,"6",0,0,0,"NDR_6"
"NDR","68",1,"1",0,0,0,"NDR_1"
"NDR","68",1,"2",1,0.06103515625,18.4774757358766,"NDR_2"
"NDR","68",1,"3",2,0.1220703125,25.598524665937,"NDR_3"
"NDR","68",1,"4",0,0,0,"NDR_4"
"NDR","68",1,"5",2,0.1220703125,27.331580853487,"NDR_5"
"NDR","68",1,"6",0,0,0,"NDR_6"
"NDR","68",2,"1",0,0,0,"NDR_1"
"NDR","68",2,"2",1,0.06103515625,11.9267028808594,"NDR_2"
"NDR","68",2,"3",2,0.1220703125,15.02138671875,"NDR_3"
"NDR","68",2,"4",0,0,0,"NDR_4"
"NDR","68",2,"5",2,0.1220703125,47.475,"NDR_5"
"NDR","68",2,"6",0,0,0,"NDR_6"
"NDR","68",3,"1",0,0,0,"NDR_1"
"NDR","68",3,"2",0,0,0,"NDR_2"
"NDR","68",3,"3",20,1.220703125,493.725380198243,"NDR_3"
"NDR","68",3,"4",1,0.06103515625,4.45254170504632,"NDR_4"
"NDR","68",3,"5",5,0.30517578125,78.1133878831822,"NDR_5"
"NDR","68",3,"6",5,0.30517578125,91.448478036059,"NDR_6"
"NDR","68",4,"1",0,0,0,"NDR_1"
"NDR","68",4,"2",0,0,0,"NDR_2"
"NDR","68",4,"3",0,0,0,"NDR_3"
"NDR","68",4,"4",0,0,0,"NDR_4"
"NDR","68",4,"5",0,0,0,"NDR_5"
"NDR","68",4,"6",1,0.06103515625,13.4065987621528,"NDR_6"
"NDR","68",5,"1",0,0,0,"NDR_1"
"NDR","68",5,"2",1,0.06103515625,39.9988926873975,"NDR_2"
"NDR","68",5,"3",5,0.30517578125,89.6638815914657,"NDR_3"
"NDR","68",5,"4",4,0.244140625,95.2484584909827,"NDR_4"
"NDR","68",5,"5",0,0,0,"NDR_5"
"NDR","68",5,"6",1,0.06103515625,13.5917044466645,"NDR_6"
"NDR","68",6,"1",0,0,0,"NDR_1"
"NDR","68",6,"2",0,0,0,"NDR_2"
"NDR","68",6,"3",33,2.01416015625,136.434639709033,"NDR_3"
"NDR","68",6,"4",0,0,0,"NDR_4"
"NDR","68",6,"5",2,0.1220703125,20.29107147459,"NDR_5"
"NDR","68",6,"6",2,0.1220703125,16.7283256020976,"NDR_6"
"NDR","68",7,"1",0,0,0,"NDR_1"
"NDR","68",7,"2",0,0,0,"NDR_2"
"NDR","68",7,"3",0,0,0,"NDR_3"
"NDR","68",7,"4",0,0,0,"NDR_4"
"NDR","68",7,"5",0,0,0,"NDR_5"
"NDR","68",7,"6",0,0,0,"NDR_6"
"NDR","68",8,"1",0,0,0,"NDR_1"
"NDR","68",8,"2",0,0,0,"NDR_2"
"NDR","68",8,"3",0,0,0,"NDR_3"
"NDR","68",8,"4",0,0,0,"NDR_4"
"NDR","68",8,"5",0,0,0,"NDR_5"
"NDR","68",8,"6",0,0,0,"NDR_6"
"NDR","68",9,"1",0,0,0,"NDR_1"
"NDR","68",9,"2",0,0,0,"NDR_2"
"NDR","68",9,"3",0,0,0,"NDR_3"
"NDR","68",9,"4",0,0,0,"NDR_4"
"NDR","68",9,"5",1,0.06103515625,15.2585353203783,"NDR_5"
"NDR","68",9,"6",0,0,0,"NDR_6"
"NDR","69",1,"1",0,0,0,"NDR_1"
"NDR","69",1,"2",1,0.059546493902439,14.5323416979756,"NDR_2"
"NDR","69",1,"3",6,0.357278963414634,27.5561675923839,"NDR_3"
"NDR","69",1,"4",0,0,0,"NDR_4"
"NDR","69",1,"5",1,0.059546493902439,14.5323416979756,"NDR_5"
"NDR","69",1,"6",0,0,0,"NDR_6"
"NDR","69",2,"1",0,0,0,"NDR_1"
"NDR","69",2,"2",0,0,0,"NDR_2"
"NDR","69",2,"3",6,0.357278963414634,31.2474395007622,"NDR_3"
"NDR","69",2,"4",0,0,0,"NDR_4"
"NDR","69",2,"5",0,0,0,"NDR_5"
"NDR","69",2,"6",0,0,0,"NDR_6"
"NDR","69",3,"1",0,0,0,"NDR_1"
"NDR","69",3,"2",2,0.119092987804878,33.1460543001334,"NDR_2"
"NDR","69",3,"3",3,0.178639481707317,17.2474411704521,"NDR_3"
"NDR","69",3,"4",1,0.059546493902439,6.43575983682492,"NDR_4"
"NDR","69",3,"5",1,0.059546493902439,16.8195324409299,"NDR_5"
"NDR","69",3,"6",0,0,0,"NDR_6"
"NDR","69",4,"1",0,0,0,"NDR_1"
"NDR","69",4,"2",0,0,0,"NDR_2"
"NDR","69",4,"3",0,0,0,"NDR_3"
"NDR","69",4,"4",0,0,0,"NDR_4"
"NDR","69",4,"5",0,0,0,"NDR_5"
"NDR","69",4,"6",0,0,0,"NDR_6"
"NDR","69",5,"1",1,0.059546493902439,3.55715867949695,"NDR_1"
"NDR","69",5,"2",0,0,0,"NDR_2"
"NDR","69",5,"3",0,0,0,"NDR_3"
"NDR","69",5,"4",0,0,0,"NDR_4"
"NDR","69",5,"5",1,0.059546493902439,51.941992644293,"NDR_5"
"NDR","69",5,"6",0,0,0,"NDR_6"
"NDR","69",6,"1",0,0,0,"NDR_1"
"NDR","69",6,"2",1,0.059546493902439,6.22503628746024,"NDR_2"
"NDR","69",6,"3",16,0.952743902439024,53.7362393735598,"NDR_3"
"NDR","69",6,"4",3,0.178639481707317,37.6735797943124,"NDR_4"
"NDR","69",6,"5",0,0,0,"NDR_5"
"NDR","69",6,"6",0,0,0,"NDR_6"
"NDR","69",7,"1",0,0,0,"NDR_1"
"NDR","69",7,"2",0,0,0,"NDR_2"
"NDR","69",7,"3",1,0.059546493902439,5.09624924532979,"NDR_3"
"NDR","69",7,"4",0,0,0,"NDR_4"
"NDR","69",7,"5",0,0,0,"NDR_5"
"NDR","69",7,"6",0,0,0,"NDR_6"
"NDR","69",8,"1",0,0,0,"NDR_1"
"NDR","69",8,"2",0,0,0,"NDR_2"
"NDR","69",8,"3",0,0,0,"NDR_3"
"NDR","69",8,"4",0,0,0,"NDR_4"
"NDR","69",8,"5",0,0,0,"NDR_5"
"NDR","69",8,"6",0,0,0,"NDR_6"
"NDR","69",9,"1",0,0,0,"NDR_1"
"NDR","69",9,"2",0,0,0,"NDR_2"
"NDR","69",9,"3",0,0,0,"NDR_3"
"NDR","69",9,"4",0,0,0,"NDR_4"
"NDR","69",9,"5",0,0,0,"NDR_5"
"NDR","69",9,"6",0,0,0,"NDR_6"
"NDR","70",1,"1",2,0.11625744047619,16.7655986055455,"NDR_1"
"NDR","70",1,"2",4,0.232514880952381,68.6398505584105,"NDR_2"
"NDR","70",1,"3",0,0,0,"NDR_3"
"NDR","70",1,"4",8,0.465029761904762,63.589832247575,"NDR_4"
"NDR","70",1,"5",8,0.465029761904762,58.2810024316871,"NDR_5"
"NDR","70",1,"6",5,0.290643601190476,25.7520184809072,"NDR_6"
"NDR","70",2,"1",5,0.290643601190476,23.3504115513393,"NDR_1"
"NDR","70",2,"2",13,0.755673363095238,128.652942475818,"NDR_2"
"NDR","70",2,"3",1,0.0581287202380952,4.13949148995536,"NDR_3"
"NDR","70",2,"4",2,0.11625744047619,8.27898297991072,"NDR_4"
"NDR","70",2,"5",20,1.1625744047619,135.652669270833,"NDR_5"
"NDR","70",2,"6",0,0,0,"NDR_6"
"NDR","70",3,"1",1,0.0581287202380952,7.26190476190476,"NDR_1"
"NDR","70",3,"2",1,0.0581287202380952,5.98362513950893,"NDR_2"
"NDR","70",3,"3",0,0,0,"NDR_3"
"NDR","70",3,"4",0,0,0,"NDR_4"
"NDR","70",3,"5",3,0.174386160714286,46.2018389348685,"NDR_5"
"NDR","70",3,"6",0,0,0,"NDR_6"
"NDR","70",4,"1",0,0,0,"NDR_1"
"NDR","70",4,"2",0,0,0,"NDR_2"
"NDR","70",4,"3",0,0,0,"NDR_3"
"NDR","70",4,"4",0,0,0,"NDR_4"
"NDR","70",4,"5",0,0,0,"NDR_5"
"NDR","70",4,"6",0,0,0,"NDR_6"
"NDR","70",5,"1",2,0.11625744047619,49.7636864215375,"NDR_1"
"NDR","70",5,"2",2,0.11625744047619,45.0539316343589,"NDR_2"
"NDR","70",5,"3",3,0.174386160714286,64.5680332973076,"NDR_3"
"NDR","70",5,"4",0,0,0,"NDR_4"
"NDR","70",5,"5",1,0.0581287202380952,60.4698288919345,"NDR_5"
"NDR","70",5,"6",1,0.0581287202380952,17.4157964655043,"NDR_6"
"NDR","70",6,"1",7,0.406901041666667,42.8384322120857,"NDR_1"
"NDR","70",6,"2",17,0.988188244047619,110.687053808441,"NDR_2"
"NDR","70",6,"3",0,0,0,"NDR_3"
"NDR","70",6,"4",1,0.0581287202380952,4.67800712803052,"NDR_4"
"NDR","70",6,"5",35,2.03450520833333,91.3891415156073,"NDR_5"
"NDR","70",6,"6",3,0.174386160714286,39.4811838825326,"NDR_6"
"NDR","70",7,"1",0,0,0,"NDR_1"
"NDR","70",7,"2",0,0,0,"NDR_2"
"NDR","70",7,"3",0,0,0,"NDR_3"
"NDR","70",7,"4",0,0,0,"NDR_4"
"NDR","70",7,"5",0,0,0,"NDR_5"
"NDR","70",7,"6",0,0,0,"NDR_6"
"NDR","70",8,"1",0,0,0,"NDR_1"
"NDR","70",8,"2",0,0,0,"NDR_2"
"NDR","70",8,"3",0,0,0,"NDR_3"
"NDR","70",8,"4",0,0,0,"NDR_4"
"NDR","70",8,"5",0,0,0,"NDR_5"
"NDR","70",8,"6",0,0,0,"NDR_6"
"NDR","70",9,"1",0,0,0,"NDR_1"
"NDR","70",9,"2",0,0,0,"NDR_2"
"NDR","70",9,"3",1,0.0581287202380952,3.97591537947833,"NDR_3"
"NDR","70",9,"4",1,0.0581287202380952,22.9976994016583,"NDR_4"
"NDR","70",9,"5",0,0,0,"NDR_5"
"NDR","70",9,"6",0,0,0,"NDR_6"
"NDR","71",1,"1",62,2.52278645833333,713.899593087134,"NDR_1"
"NDR","71",1,"2",8,0.325520833333333,86.109881176253,"NDR_2"
"NDR","71",1,"3",14,0.569661458333333,190.22502724399,"NDR_3"
"NDR","71",1,"4",19,0.773111979166667,130.820569359436,"NDR_4"
"NDR","71",1,"5",14,0.569661458333333,124.508895087398,"NDR_5"
"NDR","71",1,"6",22,0.895182291666667,177.772330879023,"NDR_6"
"NDR","71",2,"1",41,1.66829427083333,328.26142985026,"NDR_1"
"NDR","71",2,"2",13,0.528971354166667,50.6267781575521,"NDR_2"
"NDR","71",2,"3",27,1.0986328125,215.654260253906,"NDR_3"
"NDR","71",2,"4",21,0.8544921875,92.0866984049479,"NDR_4"
"NDR","71",2,"5",28,1.13932291666667,99.6500244140625,"NDR_5"
"NDR","71",2,"6",68,2.76692708333333,606.819034830729,"NDR_6"
"NDR","71",3,"1",1,0.0406901041666667,19.3913777669271,"NDR_1"
"NDR","71",3,"2",20,0.813802083333333,92.7187093098958,"NDR_2"
"NDR","71",3,"3",2,0.0813802083333333,17.3522238492695,"NDR_3"
"NDR","71",3,"4",0,0,0,"NDR_4"
"NDR","71",3,"5",0,0,0,"NDR_5"
"NDR","71",3,"6",2,0.0813802083333333,18.6934805133815,"NDR_6"
"NDR","71",4,"1",6,0.244140625,164.489944524534,"NDR_1"
"NDR","71",4,"2",13,0.528971354166667,146.324435390743,"NDR_2"
"NDR","71",4,"3",5,0.203450520833333,50.3529079562303,"NDR_3"
"NDR","71",4,"4",19,0.773111979166667,197.04646975195,"NDR_4"
"NDR","71",4,"5",3,0.1220703125,117.390317681639,"NDR_5"
"NDR","71",4,"6",9,0.3662109375,106.266675647804,"NDR_6"
"NDR","71",5,"1",2,0.0813802083333333,49.6928546180037,"NDR_1"
"NDR","71",5,"2",1,0.0406901041666667,3.16897677183168,"NDR_2"
"NDR","71",5,"3",1,0.0406901041666667,27.6995640358074,"NDR_3"
"NDR","71",5,"4",3,0.1220703125,23.4151415040681,"NDR_4"
"NDR","71",5,"5",1,0.0406901041666667,13.5991190097342,"NDR_5"
"NDR","71",5,"6",3,0.1220703125,59.7807642941245,"NDR_6"
"NDR","71",6,"1",7,0.284830729166667,82.4586859956163,"NDR_1"
"NDR","71",6,"2",18,0.732421875,55.7678301155335,"NDR_2"
"NDR","71",6,"3",36,1.46484375,162.641741418551,"NDR_3"
"NDR","71",6,"4",37,1.50553385416667,87.5884355046503,"NDR_4"
"NDR","71",6,"5",36,1.46484375,86.6404871668158,"NDR_5"
"NDR","71",6,"6",13,0.528971354166667,156.069049274262,"NDR_6"
"NDR","71",7,"1",0,0,0,"NDR_1"
"NDR","71",7,"2",0,0,0,"NDR_2"
"NDR","71",7,"3",0,0,0,"NDR_3"
"NDR","71",7,"4",0,0,0,"NDR_4"
"NDR","71",7,"5",1,0.0406901041666667,15.8264970626888,"NDR_5"
"NDR","71",7,"6",0,0,0,"NDR_6"
"NDR","71",8,"1",0,0,0,"NDR_1"
"NDR","71",8,"2",0,0,0,"NDR_2"
"NDR","71",8,"3",0,0,0,"NDR_3"
"NDR","71",8,"4",0,0,0,"NDR_4"
"NDR","71",8,"5",0,0,0,"NDR_5"
"NDR","71",8,"6",1,0.0406901041666667,4.5010279874259,"NDR_6"
"NDR","71",9,"1",0,0,0,"NDR_1"
"NDR","71",9,"2",9,0.3662109375,39.1050417921385,"NDR_2"
"NDR","71",9,"3",5,0.203450520833333,48.4400353691838,"NDR_3"
"NDR","71",9,"4",1,0.0406901041666667,6.83482452895527,"NDR_4"
"NDR","71",9,"5",0,0,0,"NDR_5"
"NDR","71",9,"6",5,0.203450520833333,53.9869791007103,"NDR_6"
"NDR","72",1,"1",0,0,0,"NDR_1"
"NDR","72",1,"2",0,0,0,"NDR_2"
"NDR","72",1,"3",0,0,0,"NDR_3"
"NDR","72",1,"4",0,0,0,"NDR_4"
"NDR","72",1,"5",1,0.0498246173469388,15.0836536619401,"NDR_5"
"NDR","72",1,"6",0,0,0,"NDR_6"
"NDR","72",2,"1",1,0.0498246173469388,7.21086276307398,"NDR_1"
"NDR","72",2,"2",1,0.0498246173469388,4.30612244897959,"NDR_2"
"NDR","72",2,"3",1,0.0498246173469388,6.13117825255102,"NDR_3"
"NDR","72",2,"4",0,0,0,"NDR_4"
"NDR","72",2,"5",1,0.0498246173469388,3.54813556281888,"NDR_5"
"NDR","72",2,"6",0,0,0,"NDR_6"
"NDR","72",3,"1",1,0.0498246173469388,6.22448979591837,"NDR_1"
"NDR","72",3,"2",1,0.0498246173469388,5.12882154815051,"NDR_2"
"NDR","72",3,"3",0,0,0,"NDR_3"
"NDR","72",3,"4",0,0,0,"NDR_4"
"NDR","72",3,"5",1,0.0498246173469388,5.12882154815051,"NDR_5"
"NDR","72",3,"6",2,0.0996492346938776,32.8829844078634,"NDR_6"
"NDR","72",4,"1",1,0.0498246173469388,216.915885855879,"NDR_1"
"NDR","72",4,"2",0,0,0,"NDR_2"
"NDR","72",4,"3",0,0,0,"NDR_3"
"NDR","72",4,"4",0,0,0,"NDR_4"
"NDR","72",4,"5",0,0,0,"NDR_5"
"NDR","72",4,"6",0,0,0,"NDR_6"
"NDR","72",5,"1",0,0,0,"NDR_1"
"NDR","72",5,"2",2,0.0996492346938776,56.0396450153958,"NDR_2"
"NDR","72",5,"3",2,0.0996492346938776,31.9010035403796,"NDR_3"
"NDR","72",5,"4",3,0.149473852040816,14.0217596351462,"NDR_4"
"NDR","72",5,"5",0,0,0,"NDR_5"
"NDR","72",5,"6",1,0.0498246173469388,27.2209929989711,"NDR_6"
"NDR","72",6,"1",0,0,0,"NDR_1"
"NDR","72",6,"2",0,0,0,"NDR_2"
"NDR","72",6,"3",2,0.0996492346938776,8.24101009226492,"NDR_3"
"NDR","72",6,"4",0,0,0,"NDR_4"
"NDR","72",6,"5",0,0,0,"NDR_5"
"NDR","72",6,"6",0,0,0,"NDR_6"
"NDR","72",7,"1",0,0,0,"NDR_1"
"NDR","72",7,"2",0,0,0,"NDR_2"
"NDR","72",7,"3",0,0,0,"NDR_3"
"NDR","72",7,"4",0,0,0,"NDR_4"
"NDR","72",7,"5",0,0,0,"NDR_5"
"NDR","72",7,"6",0,0,0,"NDR_6"
"NDR","72",8,"1",0,0,0,"NDR_1"
"NDR","72",8,"2",0,0,0,"NDR_2"
"NDR","72",8,"3",0,0,0,"NDR_3"
"NDR","72",8,"4",0,0,0,"NDR_4"
"NDR","72",8,"5",0,0,0,"NDR_5"
"NDR","72",8,"6",0,0,0,"NDR_6"
"NDR","72",9,"1",1,0.0498246173469388,12.4559472003088,"NDR_1"
"NDR","72",9,"2",0,0,0,"NDR_2"
"NDR","72",9,"3",1,0.0498246173469388,10.9732437112819,"NDR_3"
"NDR","72",9,"4",0,0,0,"NDR_4"
"NDR","72",9,"5",1,0.0498246173469388,10.9732437112819,"NDR_5"
"NDR","72",9,"6",0,0,0,"NDR_6"
"NDR","73",1,"1",0,0,0,"NDR_1"
"NDR","73",1,"2",3,0.170330668604651,63.3978315740472,"NDR_2"
"NDR","73",1,"3",3,0.170330668604651,36.9579298843298,"NDR_3"
"NDR","73",1,"4",0,0,0,"NDR_4"
"NDR","73",1,"5",2,0.113553779069767,12.7689270427724,"NDR_5"
"NDR","73",1,"6",1,0.0567768895348837,8.80122049431445,"NDR_6"
"NDR","73",2,"1",0,0,0,"NDR_1"
"NDR","73",2,"2",0,0,0,"NDR_2"
"NDR","73",2,"3",1,0.0567768895348837,8.21702966024709,"NDR_3"
"NDR","73",2,"4",1,0.0567768895348837,4.90697674418605,"NDR_4"
"NDR","73",2,"5",0,0,0,"NDR_5"
"NDR","73",2,"6",0,0,0,"NDR_6"
"NDR","73",3,"1",0,0,0,"NDR_1"
"NDR","73",3,"2",0,0,0,"NDR_2"
"NDR","73",3,"3",2,0.113553779069767,14.3669740120232,"NDR_3"
"NDR","73",3,"4",2,0.113553779069767,12.7363569138519,"NDR_4"
"NDR","73",3,"5",1,0.0567768895348837,7.09302325581395,"NDR_5"
"NDR","73",3,"6",0,0,0,"NDR_6"
"NDR","73",4,"1",0,0,0,"NDR_1"
"NDR","73",4,"2",1,0.0567768895348837,93.7674418604651,"NDR_2"
"NDR","73",4,"3",0,0,0,"NDR_3"
"NDR","73",4,"4",0,0,0,"NDR_4"
"NDR","73",4,"5",0,0,0,"NDR_5"
"NDR","73",4,"6",0,0,0,"NDR_6"
"NDR","73",5,"1",1,0.0567768895348837,4.42182805371862,"NDR_1"
"NDR","73",5,"2",0,0,0,"NDR_2"
"NDR","73",5,"3",1,0.0567768895348837,9.12623479665105,"NDR_3"
"NDR","73",5,"4",0,0,0,"NDR_4"
"NDR","73",5,"5",3,0.170330668604651,16.856592962945,"NDR_5"
"NDR","73",5,"6",0,0,0,"NDR_6"
"NDR","73",6,"1",0,0,0,"NDR_1"
"NDR","73",6,"2",0,0,0,"NDR_2"
"NDR","73",6,"3",0,0,0,"NDR_3"
"NDR","73",6,"4",0,0,0,"NDR_4"
"NDR","73",6,"5",0,0,0,"NDR_5"
"NDR","73",6,"6",0,0,0,"NDR_6"
"NDR","73",7,"1",0,0,0,"NDR_1"
"NDR","73",7,"2",0,0,0,"NDR_2"
"NDR","73",7,"3",0,0,0,"NDR_3"
"NDR","73",7,"4",0,0,0,"NDR_4"
"NDR","73",7,"5",0,0,0,"NDR_5"
"NDR","73",7,"6",0,0,0,"NDR_6"
"NDR","73",8,"1",0,0,0,"NDR_1"
"NDR","73",8,"2",0,0,0,"NDR_2"
"NDR","73",8,"3",0,0,0,"NDR_3"
"NDR","73",8,"4",0,0,0,"NDR_4"
"NDR","73",8,"5",0,0,0,"NDR_5"
"NDR","73",8,"6",0,0,0,"NDR_6"
"NDR","73",9,"1",0,0,0,"NDR_1"
"NDR","73",9,"2",0,0,0,"NDR_2"
"NDR","73",9,"3",0,0,0,"NDR_3"
"NDR","73",9,"4",1,0.0567768895348837,4.24348061650295,"NDR_4"
"NDR","73",9,"5",0,0,0,"NDR_5"
"NDR","73",9,"6",0,0,0,"NDR_6"
"NDR","74",1,"1",2,0.125200320512821,17.1089196975203,"NDR_1"
"NDR","74",1,"2",0,0,0,"NDR_2"
"NDR","74",1,"3",2,0.125200320512821,60.6141159448192,"NDR_3"
"NDR","74",1,"4",0,0,0,"NDR_4"
"NDR","74",1,"5",3,0.187800480769231,40.9478021330641,"NDR_5"
"NDR","74",1,"6",0,0,0,"NDR_6"
"NDR","74",2,"1",0,0,0,"NDR_1"
"NDR","74",2,"2",0,0,0,"NDR_2"
