"site","grid","visit","abundance","density","biomass","Richness","shannon","raoQ","fric","feve","fdis"
"CC","26","4",5,0.3814697265625,59.5606605163453,7,1.33217904021012,0.107755102040816,0.00287528969743998,0.5,0.321421979121125
"CC","27","4",4,0.279017857142857,79.4528830420335,6,1.03972077083992,0.107142857142857,0.00287528969743999,0.732050807564446,0.312943888551631
"CC","28","4",1,0.0762939453125,6.8849350729228,4,0,0,0,0,0
"CC","29","4",4,0.174386160714286,82.0046872429802,6,1.03972077083992,0.0956632653061224,0,0,0.267857142857142
"CC","30","4",1,0.0567768895348837,37.2082722673465,4,0,0,0,0,0
"CC","31","4",4,0.217013888888889,44.405235506597,6,1.03972077083992,0.176020408163265,0.0922316184455402,0.854101966247062,0.414687243576997
"CC","32","4",2,0.0871930803571429,20.387521983322,5,0.693147180559945,0.183673469387755,0,0,0.428571428571429
"CC","33","4",2,0.135633680555556,56.1990145253589,5,0.693147180559945,0.0816326530612245,0,0,0.285714285714285
"CC","34","4",3,0.348772321428571,165.108780138535,6,1.09861228866811,0.129251700680272,0.0165565685033576,0.999999999997431,0.357032933455084
"CC","35","4",7,0.406901041666667,34.3519901949439,7,1.27703425946614,0.0799666805497709,0,0,0.279883381924198
"CC","36","4",4,0.287224264705882,54.5975377419712,5,0.562335144618808,0.0344387755102041,0,0,0.160714285714286
"CC","37","4",10,0.813802083333333,199.51405188443,10,1.74806734854609,0.129183673469388,0.182959918348042,0.784370361485568,0.328230715757137
"CC","38","4",10,0.626001602564103,179.33660786174,10,1.74806734854609,0.113265306122449,0.158463543574467,0.784470573166436,0.316559711363325
"CC","39","4",2,0.139508928571429,36.7068824352966,5,0.693147180559945,0.0459183673469388,0,0,0.214285714285714
"CC","40","4",2,0.128495065789474,19.1906020992619,5,0.693147180559945,0.0816326530612245,0,0,0.285714285714285
"CC","41","4",7,0.348772321428571,60.35680244912,7,1.27703425946614,0.0412328196584756,0.0246445701930287,0.5,0.173140957115199
"CC","42","4",4,0.160092213114754,34.0708932098667,7,1.38629436111989,0.13265306122449,0.0922316184455402,0.99999999999796,0.329434086596013
"CC","43","4",11,0.559488932291667,134.584726281423,13,2.27186851269656,0.1894079946028,0.291846251641727,0.94669062174719,0.428922920690358
"CC","44","4",4,0.271267361111111,54.2057150324166,7,1.38629436111989,0.0625,0.000147739363769472,0.5,0.234091365749681
"CC","45","4",1,0.0642475328947368,15.6796318320264,4,0,0,0,0,0
"CC","46","4",5,0.339084201388889,65.6827136204169,8,1.6094379124341,0.109387755102041,0.104100397232764,0.666666666666667,0.308516587467058
"CC","47","4",7,0.449732730263158,68.539032205098,7,1.27703425946614,0.075801749271137,0.00357495588439221,0.838261913170143,0.241920637300442
"CC","48","4",4,0.199298469387755,64.4888378231677,7,1.38629436111989,0.107142857142857,0.0127419794816323,0.5,0.312943888551631
"CC","49","4",2,0.143612132352941,32.9331851007152,5,0.693147180559945,0,0,0,6.71660268766411e-09
"CC","50","4",14,1.068115234375,1561.6742191728,14,2.34199425223242,0.169304456476468,0.15282425219557,0.823410524760658,0.40582374300889
"CC","51","4",2,0.119092987804878,34.0037461515968,5,0.693147180559945,0.127551020408163,0,0,0.357142857142857
"CC","52","4",5,0.203450520833333,122.183282902247,8,1.6094379124341,0.115918367346939,0.0814251337603462,0.881853970398893,0.327303081576134
"CC","53","4",5,0.283884447674419,114.046487299918,7,1.33217904021012,0.170612244897959,0.0903109522530075,0.854438088816618,0.386571370332533
"CC","54","4",6,0.385485197368421,63.4591973735481,8,1.56071040904141,0.102040816326531,0.00455995665021086,0.934143681507478,0.312557452876472
"CC","55","4",4,0.271267361111111,82.458455818921,7,1.38629436111989,0.156887755102041,0.0422091494398618,0.962144739546409,0.393258812442222
"CC","56","4",5,0.339084201388889,97.3988562127497,6,1.05492016798614,0.0555102040816326,0.000856963045084002,0.545454545454118,0.197920976603893
"CC","57","4",7,0.474717881944444,97.3053848564524,7,1.27703425946614,0.0999583506872137,0.0557936196706901,0.5,0.312880000880356
"CC","58","4",4,0.217013888888889,97.8339154441024,7,1.38629436111989,0.11734693877551,0.012795803719765,0.816987298101458,0.338579260253583
"CC","59","4",4,0.336745689655172,68.5902562634698,5,0.693147180559945,0.0816326530612245,0,0,0.285714285714285
"CC","60","4",5,0.2,48.6992507956486,8,1.6094379124341,0.111020408163265,0.127091046473826,0.951918358847227,0.324833043031475
"CC","61","4",2,0.0775049603174603,17.1368879370107,5,0.693147180559945,0.127551020408163,0,0,0.357142857142857
"CC","62","4",0,0,0,0,0,0,0,0,0
"CC","63","4",3,0.118132560483871,13.6859190837973,6,1.09861228866811,0.0408163265306122,0,0,0.19047619047619
"CC","64","4",2,0.0718060661764706,6.54554738583131,5,0.693147180559945,0.0459183673469388,0,0,0.214285714285714
"CC","65","4",2,0.101725260416667,10.9062898536474,5,0.693147180559945,0.0816326530612245,0,0,0.285714285714285
"CC","66","4",8,0.348772321428571,101.501002277649,6,0.735621939758795,0.0864158163265306,0.0540773731414916,0.944271910005653,0.235045445110124
"CC","67","4",3,0.166459517045455,19.1067353188733,6,1.09861228866811,0.0589569160997732,0.0114493952720649,0.732050807573144,0.222222222222222
"CC","68","4",3,0.130789620535714,33.4223891030987,6,1.09861228866811,0.113378684807256,0.000331239867518824,0.928203230279844,0.329446131686437
"CC","69","4",1,0.0508626302083333,3.78806595114598,4,0,0,0,0,0
"CC","70","4",2,0.119092987804878,112.156864812226,4,0,0,0,0,0
"CC","71","4",8,0.476371951219512,130.202663398388,8,1.38629436111989,0.119897959183673,0.0584495353853321,0.718245203813595,0.324324117505864
"CC","72","4",10,0.59546493902439,78.5778976269196,6,1.02965301406457,0.0979591836734694,0.00287528969743998,0.994845223852355,0.295220853092352
"CC","73","4",4,0.238185975609756,49.1679087007916,7,1.38629436111989,0.0956632653061224,0.0127419794816323,0.5,0.28766227391651
"CC","74","4",4,0.217013888888889,22.6950237648767,7,1.38629436111989,0.127551020408163,0.0607477070349233,0.950961894324119,0.347996538291744
"CC","75","4",6,0.30517578125,81.4904108102061,7,1.32966134885476,0.168367346938776,0.0619374702673776,0.790002190192602,0.401432464609461
"CC","76","4",17,0.883061835106383,295.352724721591,16,2.47624713298303,0.166584280771132,0.262565372902566,0.820401751209789,0.394704469067612
"CC","77","4",9,0.278134889240506,64.3564278085798,8,1.42706104338072,0.147140337616528,0.0599254951839613,0.595999162768481,0.375684302899464
"CC","78","4",5,0.271267361111111,80.5445898596046,7,1.33217904021012,0.181224489795918,0.0629710366421162,0.925591373923456,0.42301710501613
"CC","79","4",11,0.48828125,72.3311614728136,9,1.72019345921983,0.15635014336313,0.10732704427526,0.644540575775119,0.393466478588989
"CC","80","4",3,0.140850360576923,14.9287059670011,6,1.09861228866811,0.072562358276644,0,0,0.253968253968253
"CC","81","4",5,0.297732469512195,108.984144458814,8,1.6094379124341,0.160816326530612,0.139880466249487,0.962764936498421,0.389310241192371
"CC","82","4",6,0.3662109375,63.2503688493235,7,1.32966134885476,0.0612244897959183,0.0390061173729369,0.5,0.247435829652696
"CC","83","4",9,0.499378551136364,112.660751526624,9,1.58109375017182,0.109347442680776,0.0677036641793604,0.607142857143329,0.316789940788737
"CC","84","4",7,0.316478587962963,75.4202842197476,8,1.47507631105469,0.152019991670137,0.283051953461235,0.78531591760208,0.362976157815614
"CC","85","4",3,0.149473852040816,25.0734269271751,5,0.636514168294813,0,0,0,8.96725740530637e-09
"CC","86","4",3,0.130789620535714,29.3559922162375,4,0,0,0,0,0
"CC","87","4",3,0.149473852040816,36.3528597794437,5,0.636514168294813,0.0408163265306122,0,0,0.19047619047619
"CC","88","4",3,0.162760416666667,31.5383105403083,5,0.636514168294813,0,0,0,6.66220215472742e-09
"CC","89","4",1,0.0659839527027027,6.25159928958277,4,0,0,0,0,0
"CC","90","4",5,0.3814697265625,115.312245721196,7,1.33217904021012,0.0979591836734694,0.00292911393557276,0.727338992749427,0.28930378988079
"CC","91","4",20,0.827595338983051,245.123767146208,14,2.25026027861759,0.168316326530612,0.327210151520748,0.816820429767334,0.400495983416539
"CC","92","4",3,0.1220703125,20.8149098958586,6,1.09861228866811,0.072562358276644,0,0,0.253968253968254
"CC","93","4",3,0.11444091796875,36.5599127768695,5,0.636514168294813,0.072562358276644,0,0,0.253968253968254
"CC","94","4",6,0.209263392857143,42.5974397704448,8,1.56071040904141,0.109410430839002,0.0441184378427674,0.888888888887268,0.316552067989154
"CC","95","4",2,0.0775049603174603,13.9794269153169,4,0,0,0,0,0
"CC","96","4",8,0.310019841269841,80.5070022827068,8,1.55958115625988,0.107142857142857,0.00384699545560895,0.666666666666667,0.321097002949946
"CC","97","4",6,0.232514880952381,22.9640485851783,7,1.32966134885476,0.0770975056689342,0.00173311002328454,0.5,0.274260070315322
"CC","98","4",12,0.465029761904762,113.710394796998,9,1.7045514452673,0.140164399092971,0.0584495353853321,0.633113379789606,0.368637595866739
"CC","99","4",10,0.4,39.4184080773039,7,1.31383403319275,0.123061224489796,0.0344972948551768,0.79843308829719,0.335844491280206
"CC","100","4",34,1.36,89.043235433673,7,0.395372191114999,0.0369677282677777,0.0380980572908412,0.545454545454457,0.101828403506723
"GC","01","3",1,0.0452112268518518,5.47461524965332,4,0,0,0,0,0
"GC","02","3",1,0.0469501201923077,2.97017746585236,4,0,0,0,0,0
"GC","07","3",0,0,0,0,0,0,0,0,0
"GC","08","3",3,0.138192806603774,40.7129870914795,5,0.636514168294813,0.113378684807256,0,0,0.317460317460318
"GC","13","3",0,0,0,0,0,0,0,0,0
"GC","14","3",11,0.57139295212766,58.6228429859359,6,1.03619878481928,0.0694889526058357,0.0110391187013725,0.800000000007001,0.256778614147431
"GC","19","3",0,0,0,0,0,0,0,0,0
"GC","20","3",2,0.11625744047619,16.1694104597332,5,0.693147180559945,0.0459183673469388,0,0,0.214285714285714
"GC","25","3",0,0,0,0,0,0,0,0,0
"GC","26","3",0,0,0,0,0,0,0,0,0
"GC","31","3",1,0.0519448138297872,14.3316352766399,4,0,0,0,0,0
"GC","32","3",3,0.187800480769231,15.4938542285631,5,0.636514168294813,0.072562358276644,0,0,0.253968253968254
"GC","37","3",1,0.0498246173469388,4.45922271377705,4,0,0,0,0,0
"GC","38","3",3,0.209263392857143,55.030784423037,6,1.09861228866811,0.0770975056689342,0.0157445592342321,0.999999999996029,0.274260070315321
"GC","43","3",6,0.266335227272727,123.788171649644,9,1.79175946922805,0.158163265306122,0.165694149557811,0.907664979530776,0.373663863485535
"GC","44","3",12,0.697544642857143,124.503241522224,12,2.09472904752765,0.143990929705215,0.180341331133819,0.796198130799837,0.353154732233059
"GC","49","3",7,0.371518342391304,102.125223332485,9,1.74786809746676,0.160766347355269,0.112912257352209,0.917468245270307,0.392025201964336
"GC","50","3",3,0.162760416666667,108.935039242379,6,1.09861228866811,0.0770975056689342,0.00148938553253912,0.999999999996216,0.274260070315322
"GC","55","3",3,0.152587890625,18.8036486666601,5,0.636514168294813,0.0408163265306122,0,0,0.19047619047619
"GC","56","3",1,0.0508626302083333,31.3493704150124,4,0,0,0,0,0
"GC","61","3",2,0.143612132352941,21.5069716979713,5,0.693147180559945,0.0816326530612245,0,0,0.285714285714286
"GC","62","3",10,0.581287202380952,98.0750263619286,7,1.08889997534522,0.11530612244898,0.067695419931541,0.720148488169911,0.307862378352422
"GC","67","3",2,0.101725260416667,11.47616115408,5,0.693147180559945,0.0816326530612245,0,0,0.285714285714285
"GC","68","3",2,0.11625744047619,16.4415250555,5,0.693147180559945,0.127551020408163,0,0,0.357142857142858
"GC","73","3",9,0.406901041666667,132.417175842011,10,1.83102048111352,0.137818090199043,0.106805174775388,0.850152498385413,0.351792036501412
"GC","74","3",10,0.567768895348837,455.416994392563,11,1.97300140639361,0.157551020408163,0.201123550529125,0.868351262349467,0.377823387106343
"GC","79","3",1,0.0519448138297872,6.48936170212766,4,0,0,0,0,0
"GC","80","3",4,0.199298469387755,40.9450751523483,7,1.38629436111989,0.160714285714286,0.119540934665621,0.5,0.372112742158394
"GC","85","3",0,0,0,0,0,0,0,0,0
"GC","86","3",4,0.232514880952381,32.570070935956,7,1.38629436111989,0.118622448979592,0.073030083589371,0.999999999999335,0.337035483192032
"GC","91","3",2,0.101725260416667,8.51334415177034,5,0.693147180559945,0.0816326530612245,0,0,0.285714285714286
"GC","92","3",5,0.239353553921569,60.2612789906443,7,1.33217904021012,0.161632653061224,0.0560723194144489,0.907245541852587,0.401651021297047
"GC","03","3",2,0.108506944444444,18.84140610894,5,0.693147180559945,0.0816326530612245,0,0,0.285714285714286
"GC","04","3",19,1.18940304487179,328.874391238587,16,2.45158306052179,0.162473853807451,0.187844466688597,0.73042940780018,0.395392659558481
"GC","09","3",0,0,0,0,0,0,0,0,0
"GC","10","3",4,0.325520833333333,28.8410402764792,6,1.03972077083992,0.178571428571429,0.0362445748290772,0.898979485568129,0.402406743626623
"GC","15","3",141,6.37478298611111,592.423815217521,11,1.12893089053918,0.0792018633317217,0.212896734766614,0.386108294042131,0.251441420993561
"GC","16","3",42,2.84830729166667,482.584944784499,10,1.75304329343961,0.0825350548382618,0.09135423751531,0.592699881952849,0.280460610238486
"GC","21","3",25,1.56500400641026,496.128396020999,12,1.89035813809862,0.081338775510204,0.138157706404812,0.724305246788377,0.260219104724269
"GC","22","3",27,1.29250919117647,110.787434702676,8,1.45538773640207,0.0823325214859606,0.0909774239819185,0.666666666666667,0.275776856567964
"GC","27","3",5,0.452112268518518,62.8829271528105,5,0.673011667009257,0.0440816326530612,0,0,0.205714285714286
"GC","28","3",7,0.461887668918919,53.6298913815107,7,1.15374194270109,0.0574760516451478,0.0231551563475523,0.5,0.233236151603498
"GC","33","3",1,0.1220703125,72.2446782921656,4,0,0,0,0,0
"GC","34","3",1,0.0762939453125,21.3009621823116,4,0,0,0,0,0
"GC","39","3",0,0,0,0,0,0,0,0,0
"GC","40","3",0,0,0,0,0,0,0,0,0
"GC","45","3",1,0.0478707107843137,12.8219254219039,4,0,0,0,0,0
"GC","46","3",4,0.199298469387755,18.3399305160019,6,1.03972077083992,0.0841836734693877,0.0177788969817335,0.928203230276972,0.279048894779939
"GC","51","3",9,0.406901041666667,129.669132334625,8,1.46481638489081,0.115898211136306,0.107934464532196,0.777777777778055,0.337360142046417
"GC","52","3",0,0,0,0,0,0,0,0,0
"GC","57","3",15,0.718060661764706,207.806353321812,11,1.80189240065887,0.116371882086168,0.113742281952377,0.776387901782804,0.325887730399872
"GC","58","3",1,0.0428316885964912,9.40511211058011,4,0,0,0,0,0
"GC","63","3",31,1.45545372596154,275.772190429073,11,1.30550104128115,0.0996411051413281,0.143785004359154,0.563063063062432,0.270506353526758
"GC","64","3",4,0.184257075471698,12.9775273486048,6,1.03972077083992,0.0778061224489796,0.0401838042888918,0.999999999995787,0.247362116843002
"GC","69","3",24,0.960553278688525,197.202977564573,11,1.5576572015363,0.138995181405896,0.16217714943077,0.710369326774322,0.348603993327337
"GC","70","3",9,0.457763671875,90.1639063024718,10,1.88915916375402,0.131519274376417,0.0659429557762755,0.916745424948348,0.35498596764899
"GC","75","3",4,0.221946022727273,24.2146538371414,6,1.03972077083992,0.102040816326531,0.0115049157157611,0.999999999997433,0.312700151330962
"GC","76","3",25,1.69542100694444,276.154886088751,10,1.08235638473817,0.0515591836734694,0.00487982088000302,0.185047326147426,0.17120461235974
"GC","81","3",3,0.197951858108108,22.1010329958266,6,1.09861228866811,0.108843537414966,0.0494624567694937,0.999999999996988,0.329914439536929
"GC","82","3",0,0,0,0,0,0,0,0,0
"GC","87","3",2,0.0887784090909091,6.61813179796411,5,0.693147180559945,0.0459183673469388,0,0,0.214285714285714
"GC","88","3",2,0.125200320512821,38.9832905452465,5,0.693147180559945,0.127551020408163,0,0,0.357142857142857
"GC","93","3",5,0.226056134259259,47.3524574924569,8,1.6094379124341,0.144489795918367,0.0520411451170564,0.920355998988491,0.378123180661415
"GC","94","3",4,0.250400641025641,34.6474675108658,6,1.03972077083992,0.102040816326531,0.0306641669839252,0.799999999998696,0.312700151330962
"GC","05","3",3,0.146484375,35.4950266844011,6,1.09861228866811,0.108843537414966,0.0173400894032317,0.99999999999916,0.329914439536929
"GC","06","3",4,0.287224264705882,299.995165359383,7,1.38629436111989,0.164540816326531,0.0812628353439763,0.911578565914101,0.40414796714702
"GC","11","3",1,0.0508626302083333,87.9993438720703,4,0,0,0,0,0
"GC","12","3",1,0.0871930803571429,13.1202387262281,4,0,0,0,0,0
"GC","17","3",10,0.400230532786885,106.356393083985,9,1.69574253416963,0.112448979591837,0.0935630933019401,0.869013769713479,0.327181194808988
"GC","18","3",9,0.54931640625,195.238924509003,11,2.04319187054512,0.17888636936256,0.229953903063488,0.850193643718615,0.412272646539751
"GC","23","3",1,0.0325520833333333,12.5022953369522,4,0,0,0,0,0
"GC","24","3",1,0.0469501201923077,4.86705134465144,4,0,0,0,0,0
"GC","29","3",6,0.325520833333333,109.058408898503,9,1.79175946922805,0.157596371882086,0.164735674551784,0.961901058998356,0.385567372054832
"GC","30","3",3,0.209263392857143,44.9298154096538,6,1.09861228866811,0.0975056689342403,0.00293202056493053,0.999999999998308,0.296490734699882
"GC","35","3",10,0.59546493902439,109.45922066772,9,1.74806734854609,0.128163265306122,0.0430590939863317,0.5,0.352235936783744
"GC","56","3",1,0.0508626302083333,31.3493704150124,4,0,0,0,0,0
"GC","41","3",1,0.0678168402777778,15.9715310853416,4,0,0,0,0,0
"GC","42","3",4,0.375600961538462,147.810201148617,7,1.38629436111989,0.0956632653061224,0.00418778850507097,0.5,0.28766227391651
"GC","47","3",8,0.415558510638298,121.138640180679,9,1.73286795139986,0.105229591836735,0.109982024552398,0.85528200733513,0.306827998867253
"GC","48","3",8,0.651041666666667,199.227160241981,9,1.66746193342929,0.0959821428571428,0.0673857871590471,0.647682537005881,0.269730519727571
"GC","53","3",13,0.675282579787234,164.616021227626,12,2.09814738913507,0.149498852795556,0.182454819268158,0.806556843534149,0.369940471676879
"GC","54","3",8,0.368514150943396,313.363364812121,10,1.90615474653985,0.157206632653061,0.135594789570187,0.831996358733025,0.374199123408026
"GC","59","3",3,0.146484375,30.3744477485921,5,0.636514168294813,0.0408163265306122,0,0,0.19047619047619
"GC","60","3",10,0.393775201612903,80.1814542168886,10,1.88669678465808,0.153469387755102,0.0946611434011251,0.859417258043652,0.385828634148215
"GC","65","3",8,0.325520833333333,44.8544635928101,10,1.90615474653985,0.136160714285714,0.126345294064048,0.6,0.354948276959262
"GC","66","3",2,0.0787550403225806,9.71874066473514,5,0.693147180559945,0.0816326530612245,0,0,0.285714285714286
"GC","71","3",0,0,0,0,0,0,0,0,0
"GC","72","3",5,0.171930017605634,26.9212429360959,8,1.6094379124341,0.164897959183673,0.117078119266883,0.933164557559113,0.396459006232704
"GC","77","3",1,0.0393775201612903,3.80185189220905,4,0,0,0,0,0
"GC","78","3",3,0.0871930803571429,16.2459687036618,6,1.09861228866811,0.149659863945578,0.0407303389833566,0.94427191000825,0.38515587715005
"GC","83","3",2,0.0939002403846154,16.942594768613,4,0,0,0,0,0
"GC","84","3",4,0.152587890625,24.8495386042426,7,1.38629436111989,0.127551020408163,0.00420440961464245,0.950961894323268,0.357142857142857
"GC","89","3",7,0.289658368644068,62.0998584611598,8,1.47507631105469,0.101207830070804,0.0631878202541459,0.654254978830372,0.299914286476554
"GC","90","3",5,0.239353553921569,52.3679677925858,5,0.500402423538188,0.0522448979591837,0,0,0.182857142857143
"GC","95","3",4,0.135633680555556,57.1522732120258,6,1.03972077083992,0.116071428571429,0.0502949132169723,0.869929034692578,0.336371480488794
"GC","96","3",1,0.030517578125,7.83066852127747,4,0,0,0,0,0
"CR","01","4",2,0.108506944444444,20.6337663679791,4,0,0,0,0,0
"CR","02","4",3,0.133167613636364,45.765024480899,5,0.636514168294813,0.0408163265306122,0,0,0.190476190476191
"CR","03","4",2,0.0904224537037037,10.5766913875648,5,0.693147180559945,0.127551020408163,0,0,0.357142857142856
"CR","04","4",5,0.206898834745763,49.3299898712647,7,1.33217904021012,0.107755102040816,0.00287528969743999,0.5,0.321421979121125
"CR","05","4",0,0,0,0,0,0,0,0,0
"CR","06","4",1,0.0452112268518518,41.6319635441042,4,0,0,0,0,0
"CR","07","4",5,0.196887600806452,152.282377413445,6,1.05492016798614,0.122448979591837,0.00627219547171676,0.928203230271778,0.348091456500469
"CR","08","4",11,0.41961669921875,117.125403675299,8,1.41427906512471,0.0984989036937089,0.0174087509623881,0.666666666666667,0.287453836213771
"CR","09","4",4,0.137544014084507,110.222556088839,7,1.38629436111989,0.161989795918367,0.12231372308241,0.95325421887718,0.399646964316938
"CR","10","4",7,0.348772321428571,61.9946686756562,8,1.5498260458782,0.124947938359017,0.0430590939863317,0.666666666666667,0.344093425727804
"CR","11","4",15,0.581287202380952,225.443701060726,11,1.89431202473353,0.137959183673469,0.14828417523127,0.584337349397088,0.362802355583101
"CR","12","4",9,0.372417902542373,68.1297982630978,8,1.42706104338072,0.0894431846812799,0.0424234671747622,0.591397849463518,0.297506567881402
"CR","13","4",9,0.499378551136364,333.925226074666,6,0.683738905848754,0.0317460317460317,0,0,0.148148148148148
"CR","14","4",2,0.08,65.5578992157465,5,0.693147180559945,0.0459183673469388,0,0,0.214285714285715
"CR","15","4",2,0.0841864224137931,85.3306035552342,5,0.693147180559945,0.0816326530612245,0,0,0.285714285714286
"CR","16","4",3,0.170330668604651,65.0662564984898,5,0.636514168294813,0.0408163265306122,0,0,0.19047619047619
"CR","17","4",14,0.5340576171875,120.212800855964,8,1.47013192040884,0.0721574344023324,0.00466677148075587,0.333333333333333,0.252368073694042
"CR","18","4",12,0.505118534482759,214.578528174566,10,1.863679987341,0.162981859410431,0.0727945522350617,0.724824619536281,0.394661687169518
"CR","19","4",7,0.244140625,109.425914995778,6,0.955699891112534,0.138275718450646,0.0252801970045983,0.717140347270094,0.360695716266487
"CR","20","4",2,0.0957414215686274,8.8689342219647,5,0.693147180559945,0.0816326530612245,0,0,0.285714285714286
"CR","21","4",6,0.348772321428571,59.5541024742716,8,1.56071040904141,0.103174603174603,0.042597856750055,0.909090909088898,0.317208454276386
"CR","22","4",5,0.393775201612903,62.2586714603973,7,1.33217904021012,0.0693877551020408,0.00307876532040684,0.5,0.219155146110307
"CR","23","4",3,0.174386160714286,32.7771930964834,6,1.09861228866811,0.108843537414966,0.0072119778102108,0.999999999997411,0.329914439536929
"CR","24","4",12,1.04631696428571,362.926965499509,10,1.79175946922805,0.109552154195011,0.0682707213661231,0.732479851643592,0.314243232940419
"CR","25","4",7,0.341796875,61.4998348886039,8,1.5498260458782,0.123281965847564,0.0430590939863317,0.666666666666667,0.34345703721858
"CR","26","4",11,0.767299107142857,115.816336237057,11,2.01981499249295,0.119244391971665,0.0678780537546532,0.73634811168466,0.337671360163927
"CR","27","4",11,0.655011432926829,183.900180716343,9,1.59416669911802,0.0988362287063586,0.0119336897661297,0.609765326485387,0.311240548920814
"CR","28","4",5,0.297732469512195,25.7254706880527,7,1.33217904021012,0.0857142857142857,0.004729008265042,0.5,0.28046520680734
"CR","29","4",6,0.340661337209302,60.9656445861635,8,1.56071040904141,0.134353741496599,0.0795288933776209,0.875250794861541,0.355874637809412
"CR","30","4",4,0.250400641025641,39.3913520839399,6,1.03972077083992,0.0841836734693877,0.0200972478124026,0.928203230278196,0.279048894779939
"CR","31","4",8,0.465029761904762,67.8406568322627,8,1.55958115625988,0.139668367346939,0.0875663255913021,0.818077889809573,0.368715423664004
"CR","32","4",2,0.119092987804878,11.7623146348782,5,0.693147180559945,0.0816326530612245,0,0,0.285714285714286
"CR","33","4",4,0.1953125,22.8433542915096,5,0.562335144618808,0.0612244897959184,0,0,0.214285714285714
"CR","34","4",5,0.420932112068966,36.8873028398005,6,0.950270539233235,0.0522448979591837,0,0,0.182857142857142
"CR","35","4",2,0.0996492346938776,32.7852690112515,5,0.693147180559945,0.0816326530612245,0,0,0.285714285714287
"CR","36","4",6,0.418526785714286,99.7054629484947,8,1.56071040904141,0.0952380952380952,0.0570502054865214,0.621851166810089,0.280101361427952
"CR","37","4",7,0.406901041666667,145.64054818315,7,1.27703425946614,0.169096209912536,0.0528663486982173,0.787556277367015,0.395919539558213
"CR","38","4",3,0.197951858108108,23.2446342854679,6,1.09861228866811,0.0770975056689342,0.00466677148075587,0.999999999999527,0.274260070315322
"CR","39","4",1,0.06103515625,4.54567914137517,4,0,0,0,0,0
"CR","40","4",3,0.162760416666667,23.9669315517942,6,1.09861228866811,0.0929705215419501,0.0200972478124026,0.928203230278196,0.302827020266448
"CR","41","4",6,0.311668882978723,32.7623124890289,8,1.56071040904141,0.135487528344671,0.123998034918495,0.890226461482334,0.359347511397558
"CR","42","4",9,0.646254595588235,139.885575621233,11,2.04319187054512,0.146132527084908,0.134499385179049,0.833333333333333,0.371720442489073
"CR","43","4",7,0.8544921875,219.105184563684,9,1.74786809746676,0.117451062057476,0.0431870494122571,0.726411326722264,0.331242101475075
"CR","44","4",7,0.949435763888889,171.776151695034,8,1.5498260458782,0.103290295710121,0.004879820880003,0.565943506916231,0.315520991615806
"CR","45","4",5,0.642475328947368,258.287615697426,6,0.950270539233235,0.0840816326530612,7.41311877926449e-05,0.618033988742986,0.237691877963368
"CR","46","4",4,0.406901041666667,100.003091383614,7,1.38629436111989,0.136479591836735,0.02076995359799,0.953254218877815,0.365246885061351
"CR","47","4",4,0.651041666666667,327.751266463621,5,0.562335144618808,0.0344387755102041,0,0,0.160714285714286
"CR","48","4",7,0.776811079545454,167.154756718703,9,1.74786809746676,0.146605581007913,0.121454740583427,0.75,0.361183332773278
"CR","49","4",2,0.256990131578947,37.955149885871,5,0.693147180559945,0.0816326530612245,0,0,0.285714285714286
"CR","50","4",5,0.871930803571429,136.897737980293,7,1.33217904021012,0.149387755102041,0.0666716090530007,0.838104996138679,0.35651628302784
"CR","51","4",5,0.406901041666667,142.056083904572,6,0.950270539233235,0.120816326530612,0.0176649503826242,0.944271909997389,0.320811921187212
"CR","52","4",12,1.12680288461538,378.015588413973,13,2.25385758960135,0.152919501133787,0.173337010137173,0.881734061531696,0.383697251058328
"CR","53","4",1,0.1220703125,31.0163210394142,4,0,0,0,0,0
"CR","54","4",1,0.0697544642857143,48.9299947561325,4,0,0,0,0,0
"CR","55","4",2,0.232514880952381,32.5147942235358,5,0.693147180559945,0.0816326530612245,0,0,0.285714285714285
"CR","56","4",4,0.406901041666667,159.225160644407,7,1.38629436111989,0.127551020408163,0.0430590939863317,0.950961894322899,0.347996538291744
"CR","57","4",3,0.348772321428571,58.7371322811868,6,1.09861228866811,0.154195011337868,0.0293353179164896,0.999999999998843,0.381796280340046
"CR","58","4",23,3.11957465277778,829.666422087648,19,2.64532878292337,0.169090698661317,0.30307970257874,0.755054537554598,0.403949030265834
"CR","59","4",5,0.6103515625,126.543185905412,6,1.05492016798614,0.146938775510204,0.0447702141441886,0.928203230277251,0.342857142857142
"CR","60","4",20,3.75600961538462,1340.52163280935,15,2.38888971472958,0.120612244897959,0.13954776403904,0.685279104137556,0.317436613248012
"CR","61","4",2,0.113553779069767,22.5077918960291,5,0.693147180559945,0.183673469387755,0,0,0.428571428571429
"CR","62","4",2,0.125200320512821,14.7906713241186,5,0.693147180559945,0.0816326530612245,0,0,0.285714285714285
"CR","63","4",5,0.321237664473684,105.455542487699,6,1.05492016798614,0.0963265306122449,0.0195507131179377,0.787525371979803,0.292616732549047
"CR","64","4",7,0.379774305555556,127.248662052347,9,1.74786809746676,0.189504373177843,0.149726812003519,0.670528665836061,0.407558409712691
"CR","65","4",3,0.197951858108108,52.1944115497944,5,0.636514168294813,0.113378684807256,0,0,0.317460317460317
"CR","66","4",3,0.244140625,27.0192401279657,6,1.09861228866811,0.108843537414966,0.00721197781021081,0.999999999997411,0.329914439536929
